Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 33478939.75 23100085041025xxxxxx101150 T 39452302.80 30150070026020xxx041xxxxxx F
1 33478939.75 23100085041025xxxxxx101150 T 34030649.60 21100075016055xxxxxx101200 F
1 33478939.75 23100085041025xxxxxx101150 T 33725686.60 21250085061015xxxxxx301200 F
1 33478939.75 23100085041025xxxxxx101150 T 33554297.60 2350060026060xxxxxx101251 F
1 33478939.75 23100085041025xxxxxx101150 T 33405647.80 4310005509604580xxxxxx150 F
1 33478939.75 23100085041025xxxxxx101150 T 33477367.40 2350080021080xxxxxx101100 F
1 33478939.75 23100085041025xxxxxx101150 T 33535670.80 33100070081085xxx021xxx250 F
1 33478939.75 23100085041025xxxxxx101150 T 34167000.00 31200080016040xxx061xxx101 F
1 33478939.75 23100085041025xxxxxx101150 T 33645909.40 42006504600580xxxxxx100 F
1 33478939.75 23100085041025xxxxxx101150 T 33396143.00 23300085051015xxxxxx301250 F
1 33478939.75 23100085041025xxxxxx101150 T 33524747.20 2350065061045xxxxxx001300 F
1 33478939.75 23100085041025xxxxxx101150 T 33522020.60 0340005001065xxxxxxxxx150 F
1 33478939.75 23100085041025xxxxxx101150 T 33473482.20 22150065081025xxxxxx101251 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33575487.60 4230007005103520xxxxxx200 F
1 33340601.60 12400065041005xxxxxxxxx151 T 39990535.60 30200095086020xxx061xxxxxx F
1 33340601.60 12400065041005xxxxxxxxx151 T 33595914.80 22350015041040xxxxxx001101 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33626601.60 13350030041060xxxxxxxxx200 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33672753.80 32450075021025xxx091xxx150 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33419195.44 23350060061010xxxxxx001100 T
1 33340601.60 12400065041005xxxxxxxxx151 T 34109220.80 11200045051040xxxxxxxxx250 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33566255.40 23400060091015xxxxxx301101 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33322290.25 23350060076030xxxxxx101201 T
1 33448437.60 4325006506105080xxxxxx050 T 33391971.80 22300070086010xxxxxx001200 F
1 33448437.60 4325006506105080xxxxxx050 T 33405639.80 23350065086035xxxxxx101050 F
1 33448437.60 4325006506105080xxxxxx050 T 34120463.20 4130002002603570xxxxxx151 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33525101.00 12450030041005xxxxxxxxx251 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33507697.60 12450050046005xxxxxxxxx201 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33709779.80 13200075011015xxxxxxxxx351 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33911577.00 12450045056005xxxxxxxxx201 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33743676.80 12450050011010xxxxxxxxx101 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33521976.60 12450040016010xxxxxxxxx251 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33541469.80 12350060051015xxxxxxxxx100 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33801262.80 02300080031040xxxxxxxxx201 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33947822.00 12350040021030xxxxxxxxx150 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33591506.80 22250050056025xxxxxx101201 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33800096.40 12450050011020xxxxxxxxx150 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33744101.80 12350025046030xxxxxxxxx051 F
1 33448437.60 4325006506105080xxxxxx050 T 33604826.20 4340007007605560xxxxxx050 F
1 33448437.60 4325006506105080xxxxxx050 T 33481355.67 4340008506607080xxxxxx101 F
1 33448437.60 4325006506105080xxxxxx050 T 33574681.60 4325005503106590xxxxxx100 F
1 33448437.60 4325006506105080xxxxxx050 T 33706870.40 03200055076045xxxxxxxxx250 F
1 33448437.60 4325006506105080xxxxxx050 T 33493180.00 4330007507603060xxxxxx100 F
1 33448437.60 4325006506105080xxxxxx050 T 33556124.00 4340005507106080xxxxxx050 F
1 33448437.60 4325006506105080xxxxxx050 T 33723326.20 4225007006106090xxxxxx100 F
1 33448437.60 4325006506105080xxxxxx050 T 33492653.40 13300050066010xxxxxxxxx150 F
1 33448437.60 4325006506105080xxxxxx050 T 33577325.80 4320005507605090xxxxxx150 F
1 33448437.60 4325006506105080xxxxxx050 T 33516156.40 4325009006608590xxxxxx150 F
1 33478939.75 23100085041025xxxxxx101150 T 33588136.60 2350095031005xxxxxx201300 F
1 33478939.75 23100085041025xxxxxx101150 T 33765294.20 22150095026010xxxxxx201100 F
1 33478939.75 23100085041025xxxxxx101150 T 33620422.00 23200070041060xxxxxx201150 F
1 33478939.75 23100085041025xxxxxx101150 T 33845822.60 2350085056005xxxxxx101050 F
1 33478939.75 23100085041025xxxxxx101150 T 33569869.80 33200095041040xxx051xxx100 F
1 33322290.25 23350060076030xxxxxx101201 T 34398096.40 22350040081005xxxxxx301051 F
1 33322290.25 23350060076030xxxxxx101201 T 33688956.60 23300030041035xxxxxx201100 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33364129.40 12400090051015xxxxxxxxx151 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33407472.83 12350055046005xxxxxxxxx251 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33263301.09 12400060036010xxxxxxxxx201 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33442552.00 12300060036005xxxxxxxxx101 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33392429.57 12350060036005xxxxxxxxx151 F
1 33340601.60 12400065041005xxxxxxxxx151 T 34330940.20 1225004501015xxxxxxxxx101 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33616166.00 12450080061005xxxxxxxxx101 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33236983.92 12400075046015xxxxxxxxx151 T
1 33340601.60 12400065041005xxxxxxxxx151 T 33484864.60 12350060026005xxxxxxxxx151 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33572064.00 12400040056010xxxxxxxxx201 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33459521.40 12400065051005xxxxxxxxx151 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33431340.60 12350060041005xxxxxxxxx051 F
1 33340601.60 12400065041005xxxxxxxxx151 T 40392183.60 10400070051025xxxxxxxxxxxx F
1 33340601.60 12400065041005xxxxxxxxx151 T 33489513.20 12400070021005xxxxxxxxx201 F
1 33322290.25 23350060076030xxxxxx101201 T 33210997.29 23450075086035xxxxxx001101 T
1 33322290.25 23350060076030xxxxxx101201 T 33392869.80 23350080086045xxxxxx201251 F
1 33322290.25 23350060076030xxxxxx101201 T 33376624.00 23400050061010xxxxxx101201 F
1 33322290.25 23350060076030xxxxxx101201 T 33280791.73 23400050071030xxxxxx001151 F
1 33322290.25 23350060076030xxxxxx101201 T 33397396.20 23300050056020xxxxxx201351 F
1 33322290.25 23350060076030xxxxxx101201 T 33377655.00 23400045086050xxxxxx101201 F
1 33322290.25 23350060076030xxxxxx101201 T 33393895.43 33350085076035xxx081xxx101 F
1 33322290.25 23350060076030xxxxxx101201 T 33553966.20 23400040071015xxxxxx301151 F
1 33322290.25 23350060076030xxxxxx101201 T 33368649.80 23300065086035xxxxxx001201 F
1 33322290.25 23350060076030xxxxxx101201 T 33383216.20 23400060071040xxxxxx001201 F
1 33322290.25 23350060076030xxxxxx101201 T 33483050.40 23300030056050xxxxxx101151 F
1 33322290.25 23350060076030xxxxxx101201 T 33451171.20 23350045091040xxxxxx001301 F
1 33322290.25 23350060076030xxxxxx101201 T 33587440.00 21350085086040xxxxxx101151 F
1 33448437.60 4325006506105080xxxxxx050 T 33359619.40 4325008008603590xxxxxx050 F
1 33448437.60 4325006506105080xxxxxx050 T 33446381.00 4320008506605070xxxxxx050 F
1 33419195.44 23350060061010xxxxxx001100 T 33387130.60 03300060046035xxxxxxxxx100 F
1 33419195.44 23350060061010xxxxxx001100 T 33666821.60 22350060046030xxxxxx101100 F
1 33419195.44 23350060061010xxxxxx001100 T 33417448.00 23350035051005xxxxxx201100 F
1 33419195.44 23350060061010xxxxxx001100 T 33398299.00 23350045046025xxxxxx001050 F
1 33419195.44 23350060061010xxxxxx001100 T 33360692.80 23250050086015xxxxxx201100 F
1 33419195.44 23350060061010xxxxxx001100 T 33216438.91 23400080071005xxxxxx001100 T
1 33419195.44 23350060061010xxxxxx001100 T 33362315.80 23400070056015xxxxxx001050 F
1 33478939.75 23100085041025xxxxxx101150 T 33456239.00 2350085056030xxxxxx201150 F
1 33478939.75 23100085041025xxxxxx101150 T 33535982.80 23100070036060xxxxxx001150 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33520212.40 12450075046005xxxxxxxxx251 F
1 33340601.60 12400065041005xxxxxxxxx151 T 33513118.00 12350065036005xxxxxxxxx101 F
1 33210997.29 23450075086035xxxxxx001101 T 33510631.20 23350075086065xxxxxx101151 F
1 33210997.29 23450075086035xxxxxx001101 T 33178925.79 23450080091035xxxxxx101151 T
1 33210997.29 23450075086035xxxxxx001101 T 33497095.20 23400080061045xxxxxx001201 F
1 33210997.29 23450075086035xxxxxx001101 T 33229821.23 23400075086045xxxxxx001101 F
1 33210997.29 23450075086035xxxxxx001101 T 33668747.80 23450040081040xxxxxx201251 F
1 33210997.29 23450075086035xxxxxx001101 T 33256380.38 23400070086045xxxxxx001101 F
1 33210997.29 23450075086035xxxxxx001101 T 33172477.31 23350065086025xxxxxx001151 F
1 33216438.91 23400080071005xxxxxx001100 T 33542044.80 23400070056020xxxxxx001100 F
1 33216438.91 23400080071005xxxxxx001100 T 33252445.85 23400055061010xxxxxx001050 F
1 33236983.92 12400075046015xxxxxxxxx151 T 33524898.00 12400085041020xxxxxxxxx151 F
1 33178925.79 23450080091035xxxxxx101151 T 33194320.67 23450075076045xxxxxx201051 T
1 33210997.29 23450075086035xxxxxx001101 T 33102436.07 23450090096030xxxxxx001151 T
1 33210997.29 23450075086035xxxxxx001101 T 33054325.00 23450075086045xxxxxx001101 T
