Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 32625173.1667 433000009500076000550xxxxxx351 T 38467320.0000 403500009000076000552000xxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 33385637.2000 2250000750006600045xxxxxxxx501350 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33006391.6000 13400000750005600030xxxxxxxxxxx400 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33272295.6000 13450000750008100070xxxxxxxxxxx451 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33230330.4000 21150000600007100065xxxxxxxx501301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33107096.4000 03450000900002100080xxxxxxxxxxx351 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38813316.6000 30250000800006100050xxxxx051xxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 33185274.0000 33150000650007600090xxxxx021xxx350 F
1 32625173.1667 433000009500076000550xxxxxx351 T 39626164.2000 403500005500061000452000xxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 32814239.6000 421500006500056000504000xxxxxx151 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33333656.8000 22200000800009600045xxxxxxxx501251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38905225.2000 10150000700008100045xxxxxxxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 32910099.8000 422500006500026000501000xxxxxx251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32974585.2000 13300000600005600025xxxxxxxxxxx301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33425785.2000 02150000500003100020xxxxxxxxxxx200 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33117917.0000 03350000950005600085xxxxxxxxxxx451 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33384490.6000 411000008000066000301000xxxxxx400 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38097217.0000 402500009000041000405000xxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 33730494.4000 21400000650008100065xxxxxxxx301300 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32910365.2000 412500009500046000452000xxxxxx400 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32767665.6000 433500005500081000350xxxxxx351 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38397105.0000 00100000600002100090xxxxxxxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 33053073.2000 13450000900006600035xxxxxxxxxxx301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 39886676.2000 20350000900006600075xxxxxxxx601xxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 33025463.2000 11400000850002600050xxxxxxxxxxx400 F
1 32625173.1667 433000009500076000550xxxxxx351 T 34235972.8000 3100700005100070xxxxx081xxx250 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33225259.6000 22400000900006600060xxxxxxxx201251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33235665.8000 33150000550006600080xxxxx061xxx300 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32649908.1250 433000007500066000651000xxxxxx251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32779395.0000 434000006000071000254000xxxxxx251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33010713.0000 423000006500086000754000xxxxxx101 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33723128.0000 413000007500041000851000xxxxxx400 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33604726.4000 32150000550008600055xxxxx091xxx351 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33666499.4000 412500005000086000804000xxxxxx101 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33211050.8000 22400000650004100070xxxxxxxx301400 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33031915.8000 03300000750007600055xxxxxxxxxxx200 F
1 32625173.1667 433000009500076000550xxxxxx351 T 43177430.2000 10400000400008100070xxxxxxxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 33083781.6000 2335000085000100075xxxxxxxx401351 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32796589.6000 422000003500076000603000xxxxxx101 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32677033.8333 431000009500086000109000xxxxxx251 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32952153.6000 433500001000026000305000xxxxxx400 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32968261.2000 03200000450007600035xxxxxxxxxxx051 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32894725.8000 431500002000066000404000xxxxxx300 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33214803.6000 13350000300006600030xxxxxxxxxxx100 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33141244.4000 02400000700002600005xxxxxxxxxxx251 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32632903.1667 434000002000026000555000xxxxxx251 T
1 32668064.8750 434000004000071000506000xxxxxx251 T 33054213.4000 13450000550006100060xxxxxxxxxxx300 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33563236.4000 3140000035000600060xxxxx081xxx250 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33430737.4000 23350000300009100045xxxxxxxx601150 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33177295.2000 03250000900007100025xxxxxxxxxxx300 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33934709.0000 01150000750003600070xxxxxxxxxxx151 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32820025.6000 33400000250001600095xxxxx041xxx151 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 49618490.0000 10100000150009100080xxxxxxxxxxxxxx F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32670126.1250 432000005500061000506000xxxxxx401 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33090451.2000 33200000400007600040xxxxx071xxx501 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33161722.6000 13400000100006600050xxxxxxxxxxx300 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32663530.0000 432000005500016000306000xxxxxx401 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32638038.2500 433500007500056000057000xxxxxx251 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32852971.0000 432500004000061000455000xxxxxx350 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 38310400.0000 404000008500071000457000xxxxxxxxx F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33835305.8000 412000008500046000859000xxxxxx050 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32698294.8333 23150000350006600045xxxxxxxx101401 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32986050.0000 33200000550006600060xxxxx011xxx101 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32891950.8000 412000003000096000658000xxxxxx151 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 41248550.4000 20350000700004100020xxxxxxxx401xxx F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33193975.0000 33150000250003100055xxxxx091xxx201 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33595883.0000 12450000550006100070xxxxxxxxxxx051 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33084090.4000 23350000300002600015xxxxxxxx501201 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32846101.8000 03350000400007600030xxxxxxxxxxx101 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 35251869.2000 31400000100008600005xxxxx051xxx051 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33638013.4000 125000055000600030xxxxxxxxxxx350 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33356859.4000 22400000400002600020xxxxxxxx201151 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32618308.8000 431000001500066000359000xxxxxx201 T
1 32668064.8750 434000004000071000506000xxxxxx251 T 32623453.9000 432000006000071000653000xxxxxx101 T
1 32668064.8750 434000004000071000506000xxxxxx251 T 33299086.6000 13250000650009100055xxxxxxxxxxx150 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 39551376.4000 00450000350004100070xxxxxxxxxxxxxx F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33033918.6000 413000007000061000456000xxxxxx201 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32985571.0000 03450000250004100040xxxxxxxxxxx400 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33008373.8000 432000007000056000608000xxxxxx400 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33247847.0000 11250000200004100065xxxxxxxxxxx300 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32865695.8000 434000007000086000403000xxxxxx350 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33046171.8000 32400000250006600030xxxxx021xxx300 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 38276573.0000 3015000080000600075xxxxx071xxxxxx F
1 32668064.8750 434000004000071000506000xxxxxx251 T 33140229.6000 32200000250002100060xxxxx051xxx250 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 41468946.2000 10250000500008600030xxxxxxxxxxxxxx F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32888228.8000 33450000650008600060xxxxx071xxx100 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32848782.8000 424500002000066000206000xxxxxx300 F
1 32668064.8750 434000004000071000506000xxxxxx251 T 32638650.6667 433000001000086000501000xxxxxx251 T
1 32680596.5000 434000007500026000151000xxxxxx351 T 40174882.8000 403500005500021000251000xxxxxxxxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33472188.4000 21350000750004600025xxxxxxxx101200 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 37531760.6000 10350000850001600045xxxxxxxxxxxxxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 39459296.0000 403000007000041000102000xxxxxxxxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 38028759.4000 2030000050000100025xxxxxxxx001xxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33293491.8000 12250000700007100025xxxxxxxxxxx450 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 38036908.6000 10400000700001100025xxxxxxxxxxxxxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33245082.2000 02450000750003600060xxxxxxxxxxx451 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32795139.4000 422500003000031000502000xxxxxx251 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32823713.2000 13450000450003600030xxxxxxxxxxx401 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33056411.0000 3345000060000100020xxxxx021xxx300 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 50058353.4000 10250000200007100020xxxxxxxxxxxxxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33441841.8000 0300900001600035xxxxxxxxxxx251 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 40478136.0000 20450000950008100020xxxxxxxx101xxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 38783050.2000 30350000550002600030xxxxx011xxxxxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32988167.6000 412500007000081000053000xxxxxx401 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32908435.8000 33400000650005100035xxxxx061xxx351 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33131707.4000 02450000550006100040xxxxxxxxxxx450 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33197642.6000 21150000950006100010xxxxxxxx101400 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33235059.6000 3315000065000100080xxxxx071xxx400 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33007167.0000 434000008500016000150xxxxxx350 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33524161.6000 22300000400005600015xxxxxxxx201451 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32785534.6000 432000007500016000104000xxxxxx401 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33949253.4000 22400000350007600025xxxxxxxx201401 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 40169730.2000 2015000060000600015xxxxxxxx701xxx F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32967520.4000 13400000850005600035xxxxxxxxxxx400 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 34166650.6000 41500004500011000605000xxxxxx250 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33727753.8000 21300000700002100005xxxxxxxx101351 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32664408.8750 431000006000051000054000xxxxxx201 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32873494.8000 33400000650005100020xxxxx061xxx401 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32788901.8000 433500007500066000053000xxxxxx250 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 32952724.2000 12250000800003600025xxxxxxxxxxx400 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33021184.0000 12100000650004600065xxxxxxxxxxx450 F
1 32680596.5000 434000007500026000151000xxxxxx351 T 33424347.0000 0230000070000100085xxxxxxxxxxx350 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32637306.4000 434000009500051000203000xxxxxx451 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32724181.6000 23300000700004100070xxxxxxxx501451 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38332849.4000 30450000950006600095xxxxx091xxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 32874097.4000 33350000850008100090xxxxx051xxx451 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33005577.0000 412000007000051000552000xxxxxx451 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32786179.0000 423000005500081000300xxxxxx401 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32803302.8000 433500008500076000702000xxxxxx350 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32972502.4000 433000009500086000901000xxxxxx401 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33020686.8000 33200000550005600060xxxxx081xxx301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32645662.2500 433000007500086000451000xxxxxx251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32912486.4000 431000006500091000451000xxxxxx301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33214702.2000 03100000900007600065xxxxxxxxxxx401 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32753878.2000 432000009500086000400xxxxxx250 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32908239.8000 32250000500006600035xxxxx061xxx400 F
1 32625173.1667 433000009500076000550xxxxxx351 T 39147714.2000 30100000600008100050xxxxx091xxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 32920905.6000 13400000950007600070xxxxxxxxxxx450 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32727838.4000 432500008500081000652000xxxxxx351 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38470306.8000 402000009500046000755000xxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 32857399.2000 13250000950008100050xxxxxxxxxxx201 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32597913.4000 432500007500086000400xxxxxx401 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33647209.8000 01350000950007100055xxxxxxxxxxx251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32798702.6000 432500008000076000700xxxxxx251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32750020.2000 412000005500096000501000xxxxxx500 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32807602.2000 23200000650006600045xxxxxxxx501301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32854930.8000 432000009000056000502000xxxxxx450 F
1 32625173.1667 433000009500076000550xxxxxx351 T 39711134.0000 402500006500091000851000xxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 32679912.6000 433000009000056000652000xxxxxx301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32652494.6000 434000006500066000500xxxxxx250 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32610331.2000 434000005500091000252000xxxxxx251 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38437056.0000 403500009500061000500xxxxxxxxx F
1 32625173.1667 433000009500076000550xxxxxx351 T 32982765.6000 432500008500046000750xxxxxx401 F
1 32625173.1667 433000009500076000550xxxxxx351 T 33194879.0000 23300000850009600040xxxxxxxx501401 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32873792.0000 33400000950005600075xxxxx051xxx301 F
1 32625173.1667 433000009500076000550xxxxxx351 T 32952259.0000 13350000750004100090xxxxxxxxxxx350 F
1 32625173.1667 433000009500076000550xxxxxx351 T 38360961.4000 404000007500076000653000xxxxxxxxx F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33433898.4000 4300500051000256000xxxxxx201 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33498545.8000 3300100006100045xxxxx021xxx201 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33009182.0000 43001500046000659000xxxxxx050 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33150255.0000 01200000250007100050xxxxxxxxxxx101 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33324263.6000 31150000150003100070xxxxx081xxx301 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 38820735.2000 401500002500056000209000xxxxxxxxx F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32936709.8000 431000006000046000809000xxxxxx100 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32908190.8000 135000050007100055xxxxxxxxxxx201 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32998398.2000 43500003000086000505000xxxxxx251 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32923491.2000 43100000500091000658000xxxxxx201 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33129057.4000 0215000050007100035xxxxxxxxxxx200 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32604119.4000 1350000300006600015xxxxxxxxxxx201 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33971795.0000 41006000056000407000xxxxxx251 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 35258352.4000 315000006600030xxxxx061xxx251 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33790165.2000 32100000350005100025xxxxx011xxx451 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32732989.6000 43500002500081000059000xxxxxx300 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32936908.4000 02200000150006100040xxxxxxxxxxx301 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32603242.4000 432500002000071000508000xxxxxx151 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33306746.0000 03100000150003600025xxxxxxxxxxx151 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32635411.4000 43100000500066000509000xxxxxx151 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33031693.8000 13200000100007100025xxxxxxxxxxx201 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32653306.7500 431500004000056000209000xxxxxx100 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32589781.2000 43150000500051000159000xxxxxx151 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33595321.4000 01200000400007100050xxxxxxxxxxx351 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32631296.0000 42200000056000457000xxxxxx301 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32598507.5000 431500002000061000407000xxxxxx101 T
1 32618308.8000 431000001500066000359000xxxxxx201 T 33305726.8000 135000006100065xxxxxxxxxxx050 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32652616.8000 433000001500051000409000xxxxxx150 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33875816.0000 41004000026000458000xxxxxx151 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32623932.2500 43100000500081000208000xxxxxx201 T
1 32618308.8000 431000001500066000359000xxxxxx201 T 32790072.4000 41100000500061000459000xxxxxx051 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32603902.6000 43500004000076000309000xxxxxx100 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32600638.2000 431000003000081000308000xxxxxx150 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 38773727.4000 401000003000061000258000xxxxxxxxx F
1 32618308.8000 431000001500066000359000xxxxxx201 T 33147007.2000 43001500031000208000xxxxxx201 F
1 32618308.8000 431000001500066000359000xxxxxx201 T 32667105.2000 43300000500061000309000xxxxxx250 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32764614.8000 3340000050002100075xxxxx041xxx250 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32608874.4167 434000006000016000455000xxxxxx151 T
1 32632903.1667 434000002000026000555000xxxxxx251 T 40560596.0000 403000003000041000406000xxxxxxxxx F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32967043.6000 413000004000016000309000xxxxxx201 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32722291.4000 42450000046000555000xxxxxx151 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32619408.8000 433500004500011000406000xxxxxx451 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32949302.0000 434000001000051000802000xxxxxx251 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32785577.8000 424000002500021000455000xxxxxx300 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32864528.6000 434000001000041000754000xxxxxx251 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32821571.8000 23450000350002100075xxxxxxxx101351 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32949638.8000 03250000400005100060xxxxxxxxxxx250 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32645244.6000 424500001000016000557000xxxxxx251 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32821184.6000 13350000150002100090xxxxxxxxxxx451 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 48324676.4000 402500001000036000103000xxxxxxxxx F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32990858.0000 43300000250006000654000xxxxxx101 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 49459904.2000 20300000250002100055xxxxxxxx601xxx F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32819003.6000 23450000250005600050xxxxxxxx001250 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32752589.2000 23300000100004600060xxxxxxxx101301 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32999718.0000 4330000050001000406000xxxxxx351 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32953887.8000 414000005500021000157000xxxxxx200 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32833216.8000 42400000500011000554000xxxxxx351 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32747387.0000 414500002000011000556000xxxxxx200 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 63431285.0000 40350000021000553000xxxxxxxxx F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32984523.0000 433500001500031000806000xxxxxx401 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32680877.6000 42400000500061000604000xxxxxx451 F
1 32632903.1667 434000002000026000555000xxxxxx251 T 32603362.6000 424000004500021000501000xxxxxx250 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 32749744.6000 432500009000046000652000xxxxxx151 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 32754865.8000 423000005000086000704000xxxxxx051 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 33016886.4000 33150000950006600090xxxxx001xxx150 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 32598028.7500 432000007000091000557000xxxxxx151 T
1 32623453.9000 432000006000071000653000xxxxxx101 T 32795143.2000 11100000750007100045xxxxxxxxxxx100 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 32885948.6000 431500004500066000703000xxxxxx051 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 33026878.0000 431500003000071000705000xxxxxx050 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 33005275.6000 13350000500007600080xxxxxxxxxxx100 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 32650653.2500 432500003500076000651000xxxxxx101 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 33267758.0000 12150000250008600095xxxxxxxxxxx051 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 33747803.0000 411500007000066000853000xxxxxx101 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 33037186.6000 423000005000081000803000xxxxxx251 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 38670376.4000 402000006500076000553000xxxxxxxxx F
1 32623453.9000 432000006000071000653000xxxxxx101 T 33147425.6000 03150000500008100050xxxxxxxxxxx151 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 32656802.6250 431000005000071000251000xxxxxx051 F
1 32623453.9000 432000006000071000653000xxxxxx101 T 41388594.4000 402500005000076000301000xxxxxxxxx F
