Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 32683184.7500 434000007500026000151000xxxxxx351 T 33441841.8000 0300900001600035xxxxxxxxxxx251 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 40479176.2000 20450000950008100020xxxxxxxx101xxx F
1 32683184.7500 434000007500026000151000xxxxxx351 T 38783050.2000 30350000550002600030xxxxx011xxxxxx F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32992111.0000 412500007000081000053000xxxxxx401 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32918682.0000 33400000650005100035xxxxx061xxx351 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33133027.2000 02450000550006100040xxxxxxxxxxx450 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33198259.6000 21150000950006100010xxxxxxxx101400 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33229887.4000 3315000065000100080xxxxx071xxx400 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32979724.0000 434000008500016000150xxxxxx350 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33524161.6000 22300000400005600015xxxxxxxx201451 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32793531.6000 432000007500016000104000xxxxxx401 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33949253.4000 22400000350007600025xxxxxxxx201401 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 40109916.6000 2015000060000600015xxxxxxxx701xxx F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32967520.4000 13400000850005600035xxxxxxxxxxx400 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 34161403.0000 41500004500011000605000xxxxxx250 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33727753.8000 21300000700002100005xxxxxxxx101351 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32674797.0000 431000006000051000054000xxxxxx201 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32882078.2000 33400000650005100020xxxxx061xxx401 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32815184.0000 433500007500066000053000xxxxxx250 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 32952724.2000 12250000800003600025xxxxxxxxxxx400 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33030161.6000 12100000650004600065xxxxxxxxxxx450 F
1 32683184.7500 434000007500026000151000xxxxxx351 T 33424347.0000 0230000070000100085xxxxxxxxxxx350 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32663102.8000 434000009500051000203000xxxxxx451 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32766478.0000 23300000700004100070xxxxxxxx501451 F
1 32602731.8000 433000009500076000550xxxxxx351 T 38387380.2000 30450000950006600095xxxxx091xxxxxx F
1 32602731.8000 433000009500076000550xxxxxx351 T 32923901.8000 33350000850008100090xxxxx051xxx451 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33129340.4000 412000007000051000552000xxxxxx451 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32849028.8000 423000005500081000300xxxxxx401 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33418384.2000 13400000500009100065xxxxxxxxxxx251 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32737459.4000 23400000850006100065xxxxxxxx001301 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32579549.9000 433000007500086000652000xxxxxx201 T
1 32602731.8000 433000009500076000550xxxxxx351 T 32760890.6000 422500009500041000504000xxxxxx500 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33455271.2000 02250000950005100040xxxxxxxxxxx451 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32962151.2000 431000006500091000451000xxxxxx301 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33249694.4000 03100000900007600065xxxxxxxxxxx401 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33169678.0000 43500009000066000702000xxxxxx351 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32744418.2000 433500008500066000551000xxxxxx250 F
1 32602731.8000 433000009500076000550xxxxxx351 T 38597982.0000 404000008500061000400xxxxxxxxx F
1 32602731.8000 433000009500076000550xxxxxx351 T 32619340.5000 431500005500066000400xxxxxx301 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32578099.0000 433000005500076000600xxxxxx201 T
1 32602731.8000 433000009500076000550xxxxxx351 T 33088943.6000 431000008500036000504000xxxxxx350 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32904590.8000 03400000650008600065xxxxxxxxxxx351 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32803350.4000 13350000550004100055xxxxxxxxxxx300 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32934396.4000 13400000950007600070xxxxxxxxxxx450 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32770504.0000 432500008500081000652000xxxxxx351 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32891380.6000 23250000700008100075xxxxxxxx501301 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33599743.4000 31300000850006600055xxxxx091xxx351 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32649302.4000 434000009000076000402000xxxxxx301 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33147217.4000 421500009500081000500xxxxxx450 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33020058.6000 03300000850008100045xxxxxxxxxxx300 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32840675.6000 432500008000076000700xxxxxx251 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32707709.2000 434000009000061000502000xxxxxx200 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32620797.8000 432500008500061000305000xxxxxx151 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32769675.6000 414000009500076000601000xxxxxx251 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33048011.4000 432000009000046000601000xxxxxx350 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32636685.2000 432500008500066000400xxxxxx351 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32689635.8000 23350000750009600085xxxxxxxx001251 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32930555.0000 03350000800009100050xxxxxxxxxxx351 F
1 32602731.8000 433000009500076000550xxxxxx351 T 39531792.4000 403000005500061000403000xxxxxxxxx F
1 32602731.8000 433000009500076000550xxxxxx351 T 32770053.6000 412500008000066000500xxxxxx350 F
1 32602731.8000 433000009500076000550xxxxxx351 T 38134192.0000 404000009500066000453000xxxxxxxxx F
1 32602731.8000 433000009500076000550xxxxxx351 T 33012861.6000 03350000950006600055xxxxxxxxxxx351 F
1 32602731.8000 433000009500076000550xxxxxx351 T 32612229.8000 433000007500086000452000xxxxxx201 T
1 32602731.8000 433000009500076000550xxxxxx351 T 32964071.8000 13350000750004100090xxxxxxxxxxx350 F
1 32602731.8000 433000009500076000550xxxxxx351 T 33385257.8000 31450000900003600070xxxxx061xxx301 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33451010.6000 4300500051000256000xxxxxx201 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33531365.6000 3300100006100045xxxxx021xxx201 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33059954.4000 43001500046000659000xxxxxx050 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33209064.8000 01200000250007100050xxxxxxxxxxx101 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33358933.6000 31150000150003100070xxxxx081xxx301 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 38591561.8000 401500002500056000209000xxxxxxxxx F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32979115.4000 431000006000046000809000xxxxxx100 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33028361.2000 135000050007100055xxxxxxxxxxx201 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33262103.8000 43002500086000159000xxxxxx251 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32598980.3000 431500003000056000258000xxxxxx151 T
1 32620080.1000 431000001500066000359000xxxxxx201 T 38475701.8000 402000004000036000358000xxxxxxxxx F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33433548.4000 31150000350004600030xxxxx001xxx151 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33157791.6000 0215000050007100035xxxxxxxxxxx200 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33087166.8000 22200000100009600050xxxxxxxx001251 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 47459760.2000 2050000150007100040xxxxxxxx601xxx F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32811402.8000 33200000500009600060xxxxx021xxx150 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32906957.0000 412500001000086000509000xxxxxx351 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33226688.0000 33100000450005100045xxxxx001xxx101 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33352381.8000 03100000150003600025xxxxxxxxxxx151 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32699607.0000 43100000500066000509000xxxxxx151 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32773805.4000 03250000400007600015xxxxxxxxxxx301 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 34732289.2000 3100400003100080xxxxx051xxx151 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33448630.4000 0350000100007600040xxxxxxxxxxx250 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32647839.4000 432000001000056000406000xxxxxx150 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32816362.2000 411000001000061000409000xxxxxx150 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33173923.2000 33100000300004600025xxxxx031xxx151 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33257889.8000 4300500051000408000xxxxxx150 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32610519.1000 431000003500061000159000xxxxxx201 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33877746.0000 4200071000558000xxxxxx150 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32641471.0000 433000001000021000508000xxxxxx301 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 34606175.2000 3150000150006600015xxxxx071xxx200 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33073180.8000 23150000100004600020xxxxxxxx201051 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32861941.0000 13150000100006100015xxxxxxxxxxx401 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32933347.8000 412500003000071000408000xxxxxx151 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 43020014.0000 40500002500051000406000xxxxxxxxx F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32794626.6000 13200000250004600045xxxxxxxxxxx300 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 33239633.2000 43002000051000457000xxxxxx200 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32765418.8000 4350000500056000158000xxxxxx151 F
1 32620080.1000 431000001500066000359000xxxxxx201 T 32787494.6000 43500002000076000059000xxxxxx150 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32709815.8000 3325000008100070xxxxx041xxx250 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32646000.8000 433000005000071000402000xxxxxx151 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 44810986.6000 402000002000096000352000xxxxxxxxx F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32930421.6000 412000003000071000255000xxxxxx201 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32802251.0000 423000003000081000501000xxxxxx251 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32702128.0000 33450000100006600070xxxxx041xxx100 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33009168.0000 43300000091000650xxxxxx450 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32790393.8000 423000002000081000401000xxxxxx300 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32766461.6000 433000002000081000504000xxxxxx350 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 41176811.0000 20350000550009100050xxxxxxxx001xxx F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32593190.1000 433000002000086000651000xxxxxx301 T
1 32613072.0000 433000001000086000501000xxxxxx251 T 33276449.4000 1345000050008100085xxxxxxxxxxx501 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32670021.2000 433500003500066000752000xxxxxx201 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33162111.6000 31400000250008600065xxxxx081xxx201 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33344097.0000 23300000200007600030xxxxxxxx501401 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33221455.2000 2315000009100035xxxxxxxx601151 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32929399.2000 32250000200008100080xxxxx001xxx451 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33084887.0000 2230000050009100030xxxxxxxx001151 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33410731.8000 422500001000076000751000xxxxxx151 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33574998.8000 13300000150009600050xxxxxxxxxxx101 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33046261.8000 13300000450007600055xxxxxxxxxxx401 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32640153.6000 434500002000056000550xxxxxx201 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32769920.2000 3330000008600045xxxxx091xxx150 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32957203.2000 423000001500076000700xxxxxx251 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 32809145.6000 03300000400007600045xxxxxxxxxxx101 F
1 32613072.0000 433000001000086000501000xxxxxx251 T 33496722.2000 13250000450009600060xxxxxxxxxxx201 F
1 32619386.7000 434000002000026000555000xxxxxx251 T 32977866.0000 43450000450001000604000xxxxxx301 F
1 32619386.7000 434000002000026000555000xxxxxx251 T 32687707.6000 423500005000041000605000xxxxxx201 F
1 32619386.7000 434000002000026000555000xxxxxx251 T 32935278.6000 33350000500002100080xxxxx001xxx300 F
1 32619386.7000 434000002000026000555000xxxxxx251 T 32676041.8000 433000003000026000405000xxxxxx351 F
1 32619386.7000 434000002000026000555000xxxxxx251 T 33062941.2000 433000002000031000803000xxxxxx351 F
