Run Fitness1 Solution1 Elite1 Iteration1 Fitness2 Solution2 Elite2 Iteration2
1 1844164.00 3021021 T 1 1624792.00 3021011 T 2
1 1844164.00 3021021 T 1 1624792.00 3021011 T 2
1 1844164.00 3021021 T 1 1621164.33 3021031 T 2
1 1844164.00 3021021 T 1 1847574.80 0021021 F 2
1 1844164.00 3021021 T 1 1844940.00 3021041 F 2
1 1844164.00 3021021 T 1 3079135.25 2011021 T 2
1 1844164.00 3021021 T 1 1845842.80 3031021 T 2
1 1844164.00 3021021 T 1 3058750.75 2031031 F 2
1 1844164.00 3021021 T 1 1849722.40 0011021 T 2
1 1844164.00 3021021 T 1 3466099.14 2011011 F 2
1 1844164.00 3021021 T 1 1845842.80 3031021 T 2
1 1844164.00 3021021 T 1 1848916.80 1021021 F 2
1 1844164.00 3021021 T 1 3453951.14 3011011 T 2
1 1844164.00 3021021 T 1 1842945.20 3001011 F 2
1 1844164.00 3021021 T 1 3159057.25 2011031 F 2
1 1844164.00 3021021 T 1 3466099.14 2011011 F 2
1 1844164.00 3021021 T 1 2772696.00 2021011 F 2
1 1844164.00 3021021 T 1 1849382.00 1011031 T 2
1 1844164.00 3021021 T 1 1849722.40 0011021 T 2
1 1844164.00 3021021 T 1 1620527.33 3031011 T 2
1 1844164.00 3021021 T 1 1852340.80 1011011 F 2
1 1844164.00 3021021 T 1 1846376.40 1011021 T 2
1 1844164.00 3021021 T 1 1852340.80 1011011 F 2
1 1844164.00 3021021 T 1 3160053.25 0011031 F 2
1 1844164.00 3021021 T 1 1844168.00 3011021 T 2
1 1844164.00 3021021 T 1 1844168.00 3011021 T 2
1 1844164.00 3021021 T 1 1844168.00 3011021 T 2
1 1844164.00 3021021 T 1 1626421.00 2031011 T 2
1 1844164.00 3021021 T 1 1620527.33 3031011 T 2
1 1844164.00 3021021 T 1 1855210.40 0031031 F 2
1 1844164.00 3021021 T 1 1844168.00 3011021 T 2
1 1844164.00 3021021 T 1 1629615.33 0021031 F 2
1 1844164.00 3021021 T 1 1628340.33 1041011 F 2
1 1844164.00 3021021 T 1 1847574.80 0021021 F 2
1 1844164.00 3021021 T 1 1847574.80 0021021 F 2
1 1844164.00 3021021 T 1 1852340.80 1011011 F 2
1 1844164.00 3021021 T 1 3149121.75 3001031 F 2
1 1844164.00 3021021 T 1 1849863.20 1001041 F 2
1 1844164.00 3021021 T 1 1842028.00 3011031 T 2
1 1844164.00 3021021 T 1 1845842.80 3031021 T 2
1 1844164.00 3021021 T 1 1850334.00 1021011 F 2
1 1844543.20 3051031 T 1 1856697.20 0051031 F 2
1 1844543.20 3051031 T 1 1852388.80 1051031 F 2
1 1844543.20 3051031 T 1 1848289.20 3041021 T 2
1 1844543.20 3051031 T 1 1847364.00 3051021 T 2
1 1844543.20 3051031 T 1 1845207.60 3041031 T 2
1 1844543.20 3051031 T 1 1854204.00 2051031 F 2
1 1844543.20 3051031 T 1 2785522.22 0051041 F 2
1 1844543.20 3051031 T 1 1855012.80 2061031 F 2
1 1844543.20 3051031 T 1 3248702.80 3051041 F 2
1 1844543.20 3051031 T 1 1844543.20 3051031 T 2
1 1844543.20 3051031 T 1 1839424.80 3041041 T 2
1 1844543.20 3051031 T 1 1839424.80 3041041 T 2
1 1844543.20 3051031 T 1 1861991.60 0051051 F 2
1 1844543.20 3051031 T 1 1856697.20 0051031 F 2
1 1844543.20 3051031 T 1 1855364.00 1051041 F 2
1 1844543.20 3051031 T 1 1839424.80 3041041 T 2
1 1844543.20 3051031 T 1 1857742.00 1041021 F 2
1 1844543.20 3051031 T 1 1627898.33 1021031 F 2
1 1844543.20 3051031 T 1 1845207.60 3041031 T 2
1 1844543.20 3051031 T 1 1839424.80 3041041 T 2
1 1844543.20 3051031 T 1 1845207.60 3041031 T 2
1 1844543.20 3051031 T 1 1844543.20 3051031 T 2
1 1844543.20 3051031 T 1 1846340.80 3051051 F 2
1 1844543.20 3051031 T 1 1844047.60 3061031 F 2
1 1844543.20 3051031 T 1 1853288.00 0041031 F 2
1 1844543.20 3051031 T 1 1853852.40 0041041 F 2
1 1844543.20 3051031 T 1 1844047.60 3061031 F 2
1 1844543.20 3051031 T 1 1854204.00 2051031 F 2
1 1844543.20 3051031 T 1 1853288.00 0041031 F 2
1 1844543.20 3051031 T 1 1849505.60 1041031 F 2
1 1844543.20 3051031 T 1 1847364.00 3051021 T 2
1 1844543.20 3051031 T 1 1845842.80 3031021 T 2
1 1844543.20 3051031 T 1 1858516.00 1051021 F 2
1 1844543.20 3051031 T 1 1849505.60 1041031 F 2
1 1844543.20 3051031 T 1 2388950.73 2051021 T 2
1 1844543.20 3051031 T 1 1845399.20 3031031 T 2
1 1844543.20 3051031 T 1 1844047.60 3061031 F 2
1 1844543.20 3051031 T 1 1859005.60 0051021 T 2
1 1844543.20 3051031 T 1 3961871.40 3041051 F 2
1 1844543.20 3051031 T 1 1839424.80 3041041 T 2
1 1844543.20 3051031 T 1 1851164.80 0041021 F 2
1 1844543.20 3051031 T 1 3046435.50 3031041 T 2
1 1844543.20 3051031 T 1 2388950.73 2051021 T 2
1 1844543.20 3051031 T 1 1852388.80 1051031 F 2
1 1844543.20 3051031 T 1 2388950.73 2051021 T 2
1 1844543.20 3051031 T 1 1852584.40 1041041 F 2
1 1844543.20 3051031 T 1 3248702.80 3051041 F 2
1 1844543.20 3051031 T 1 1852681.60 0031041 F 2
1 1844543.20 3051031 T 1 1844063.20 3061041 F 2
1 1844543.20 3051031 T 1 1859005.60 0051021 T 2
1 1844543.20 3051031 T 1 1856697.20 0051031 F 2
1 1844543.20 3051031 T 1 1854204.00 2051031 F 2
1 1844543.20 3051031 T 1 1855364.00 1051041 F 2
1 1844543.20 3051031 T 1 1857742.00 1041021 F 2
1 1844543.20 3051031 T 1 1846401.20 0071031 F 2
1 1844543.20 3051031 T 1 1852681.60 0031041 F 2
1 1844543.20 3051031 T 1 1848289.20 3041021 T 2
1 1844543.20 3051031 T 1 1852388.80 1051031 F 2
1 1844543.20 3051031 T 1 1852756.40 1041051 F 2
1 1844543.20 3051031 T 1 1845207.60 3041031 T 2
1 1844543.20 3051031 T 1 1855210.40 0031031 F 2
1 1844543.20 3051031 T 1 2388950.73 2051021 T 2
1 1844543.20 3051031 T 1 1849505.60 1041031 F 2
1 1844543.20 3051031 T 1 1845207.60 3041031 T 2
1 1844543.20 3051031 T 1 2388950.73 2051021 T 2
1 1844543.20 3051031 T 1 1844543.20 3051031 T 2
1 1844543.20 3051031 T 1 1855364.00 1051041 F 2
1 1844543.20 3051031 T 1 2209933.75 3061021 T 2
1 1844543.20 3051031 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 2210107.00 3041001 T 2
1 1848289.20 3041021 T 1 1621366.33 3041011 T 2
1 1848289.20 3041021 T 1 3572753.78 2041041 F 2
1 1848289.20 3041021 T 1 1844543.20 3051031 T 2
1 1848289.20 3041021 T 1 1839424.80 3041041 T 2
1 1848289.20 3041021 T 1 3057417.75 2041031 T 2
1 1848289.20 3041021 T 1 1849072.00 1031021 F 2
1 1848289.20 3041021 T 1 3572753.78 2041041 F 2
1 1848289.20 3041021 T 1 1847364.00 3051021 T 2
1 1848289.20 3041021 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 1850836.80 2031021 F 2
1 1848289.20 3041021 T 1 3057417.75 2041031 T 2
1 1848289.20 3041021 T 1 1627422.00 1031011 F 2
1 1848289.20 3041021 T 1 2774980.89 2041021 F 2
1 1848289.20 3041021 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 1844543.20 3051031 T 2
1 1848289.20 3041021 T 1 1851164.80 0041021 F 2
1 1848289.20 3041021 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 2774980.89 2041021 F 2
1 1848289.20 3041021 T 1 1859041.20 1051011 F 2
1 1848289.20 3041021 T 1 1857742.00 1041021 F 2
1 1848289.20 3041021 T 1 3057417.75 2041031 T 2
1 1848289.20 3041021 T 1 1853288.00 0041031 F 2
1 1848289.20 3041021 T 1 1850836.80 2031021 F 2
1 1848289.20 3041021 T 1 1845842.80 3031021 T 2
1 1848289.20 3041021 T 1 1620527.33 3031011 T 2
1 1848289.20 3041021 T 1 1624632.00 0031011 F 2
1 1848289.20 3041021 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 1621366.33 3041011 T 2
1 1848289.20 3041021 T 1 1844164.00 3021021 T 2
1 1848289.20 3041021 T 1 2218677.00 2041001 T 2
1 1848289.20 3041021 T 1 1853852.40 0041041 F 2
1 1848289.20 3041021 T 1 1853288.00 0041031 F 2
1 1848289.20 3041021 T 1 1624632.00 0031011 F 2
1 1848289.20 3041021 T 1 2388950.73 2051021 T 2
1 1848289.20 3041021 T 1 1627422.00 1031011 F 2
1 1848289.20 3041021 T 1 1847364.00 3051021 T 2
1 1848289.20 3041021 T 1 2765619.56 3051011 T 2
1 1848289.20 3041021 T 1 1847364.00 3051021 T 2
1 1848289.20 3041021 T 1 1853288.00 0041031 F 2
1 1848289.20 3041021 T 1 1845399.20 3031031 T 2
1 1848289.20 3041021 T 1 1845207.60 3041031 T 2
1 1848289.20 3041021 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 1621366.33 3041011 T 2
1 1848289.20 3041021 T 1 2765619.56 3051011 T 2
1 1848289.20 3041021 T 1 1848289.20 3041021 T 2
1 1848289.20 3041021 T 1 1858516.00 1051021 F 2
1 1848289.20 3041021 T 1 1627422.00 1031011 F 2
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1627422.00 1031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1626421.00 2031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1626421.00 2031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1627422.00 1031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1626421.00 2031011 T 3
1 1620527.33 3031011 T 2 1626421.00 2031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1626421.00 2031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1624632.00 0031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1627422.00 1031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1624632.00 0031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1624632.00 0031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1624792.00 3021011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1624632.00 0031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1626421.00 2031011 T 3
1 1620527.33 3031011 T 2 1624632.00 0031011 F 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1620527.33 3031011 T 2 1620527.33 3031011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1626835.67 0041011 F 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1626835.67 0041011 F 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 2778071.78 2041011 F 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1628340.33 1041011 F 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1626835.67 0041011 F 3
1 1621366.33 3041011 T 2 1626835.67 0041011 F 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 1621366.33 3041011 T 3
1 1621366.33 3041011 T 2 2778071.78 2041011 F 3
1 1621366.33 3041011 T 2 1628340.33 1041011 F 3
1 1621366.33 3041011 T 2 2778071.78 2041011 F 3
1 1621366.33 3041011 T 2 1626835.67 0041011 F 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1627898.33 1021031 F 3
1 1621164.33 3021031 T 2 3160053.25 0011031 F 3
1 1621164.33 3021031 T 2 1627898.33 1021031 F 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 3064577.00 2021031 F 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1627898.33 1021031 F 3
1 1621164.33 3021031 T 2 1629615.33 0021031 F 3
1 1621164.33 3021031 T 2 1629615.33 0021031 F 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 3064577.00 2021031 F 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1627898.33 1021031 F 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 3064577.00 2021031 F 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1621164.33 3021031 T 3
1 1621164.33 3021031 T 2 1629615.33 0021031 F 3
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 2778071.78 2041011 F 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1621366.33 3041011 T 3 1621366.33 3041011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1620527.33 3031011 T 3 1620527.33 3031011 T 4
1 1621164.33 3021031 T 3 1621164.33 3021031 T 4
1 1621164.33 3021031 T 3 3064577.00 2021031 F 4
1 1621164.33 3021031 T 3 1621164.33 3021031 T 4
1 1621164.33 3021031 T 3 1621164.33 3021031 T 4
1 1621164.33 3021031 T 3 1621164.33 3021031 T 4
1 1620527.33 3031011 T 4 1620527.33 3031011 T 5
1 1620527.33 3031011 T 4 1620527.33 3031011 T 5
1 1620527.33 3031011 T 4 1620527.33 3031011 T 5
1 1620527.33 3031011 T 4 1620527.33 3031011 T 5
1 1621164.33 3021031 T 4 1621164.33 3021031 T 5
1 1621164.33 3021031 T 4 1621164.33 3021031 T 5
1 1621164.33 3021031 T 4 1621164.33 3021031 T 5
1 1621366.33 3041011 T 4 1621366.33 3041011 T 5
1 1621366.33 3041011 T 4 1621366.33 3041011 T 5
1 1621366.33 3041011 T 4 1621366.33 3041011 T 5
2 1845207.60 3041031 T 1 1853288.00 0041031 F 2
2 1845207.60 3041031 T 1 1845842.80 3031021 T 2
2 1845207.60 3041031 T 1 2779865.78 2051011 F 2
2 1845207.60 3041031 T 1 1850836.80 2031021 F 2
2 1845207.60 3041031 T 1 1845207.60 3041031 T 2
2 1845207.60 3041031 T 1 1845842.80 3031021 T 2
2 1845207.60 3041031 T 1 1844940.00 3021041 F 2
2 1845207.60 3041031 T 1 1847364.00 3051021 T 2
2 1845207.60 3041031 T 1 1848289.20 3041021 T 2
2 1845207.60 3041031 T 1 1839424.80 3041041 T 2
2 1845207.60 3041031 T 1 1853852.40 0041041 F 2
2 1845207.60 3041031 T 1 1856697.20 0051031 F 2
2 1845207.60 3041031 T 1 1851164.80 0041021 F 2
2 1845207.60 3041031 T 1 1848289.20 3041021 T 2
2 1845207.60 3041031 T 1 1627898.33 1021031 F 2
2 1845207.60 3041031 T 1 1845207.60 3041031 T 2
2 1845207.60 3041031 T 1 1845207.60 3041031 T 2
2 1845207.60 3041031 T 1 1853288.00 0041031 F 2
2 1845207.60 3041031 T 1 1620527.33 3031011 T 2
2 1845207.60 3041031 T 1 1848289.20 3041021 T 2
2 1845207.60 3041031 T 1 1855210.40 0031031 F 2
2 1845207.60 3041031 T 1 1854204.00 2051031 F 2
2 1845207.60 3041031 T 1 1858516.00 1051021 F 2
2 1845207.60 3041031 T 1 1845842.80 3031021 T 2
2 1845207.60 3041031 T 1 1845207.60 3041031 T 2
2 1845207.60 3041031 T 1 1852388.80 1051031 F 2
2 1845207.60 3041031 T 1 3460018.57 1031031 F 2
2 1845207.60 3041031 T 1 3058750.75 2031031 F 2
2 1845207.60 3041031 T 1 1848916.80 1021021 F 2
2 1845207.60 3041031 T 1 1859041.20 1051011 F 2
2 1845207.60 3041031 T 1 1848289.20 3041021 T 2
2 1845207.60 3041031 T 1 3058750.75 2031031 F 2
2 1845207.60 3041031 T 1 1848289.20 3041021 T 2
2 1845207.60 3041031 T 1 1845207.60 3041031 T 2
2 1845207.60 3041031 T 1 1844164.00 3021021 T 2
2 1845207.60 3041031 T 1 1857742.00 1041021 F 2
2 1845207.60 3041031 T 1 1845207.60 3041031 T 2
2 1845207.60 3041031 T 1 1628340.33 1041011 F 2
2 1845207.60 3041031 T 1 1847364.00 3051021 T 2
2 1845207.60 3041031 T 1 1850836.80 2031021 F 2
2 1845207.60 3041031 T 1 3046435.50 3031041 T 2
2 1845207.60 3041031 T 1 1849505.60 1041031 F 2
2 1845207.60 3041031 T 1 1852681.60 0031041 F 2
2 1845207.60 3041031 T 1 1849505.60 1041031 F 2
2 1845207.60 3041031 T 1 1855210.40 0031031 F 2
2 1845207.60 3041031 T 1 3046435.50 3031041 T 2
2 1845207.60 3041031 T 1 1852388.80 1051031 F 2
2 1845207.60 3041031 T 1 1620527.33 3031011 T 2
